Stkcd,Lstknm,TrdDt,Oppr,Hipr,Lopr,Clpr,Trdvol
000509,华塑控股,2001-01-02,14.1800,14.5500,14.1500,14.5400,508350
000509,华塑控股,2001-01-03,14.4500,15.1200,14.3100,14.8300,2983507
000509,华塑控股,2001-01-04,14.8400,14.9000,14.7200,14.7900,555850
000509,华塑控股,2001-01-05,14.7800,14.8000,14.2800,14.3600,1464319
000509,华塑控股,2001-01-08,14.3000,14.3000,13.7900,13.8700,1662023
000509,华塑控股,2001-01-09,13.8000,14.8900,13.7500,14.5900,3684441
000509,华塑控股,2001-01-10,14.5900,14.6000,14.3000,14.3900,602764
000509,华塑控股,2001-01-11,14.4000,14.5000,14.2400,14.4000,577199
000509,华塑控股,2001-01-12,14.4000,14.4500,14.2000,14.2400,328935
000509,华塑控股,2001-01-15,14.3000,14.3000,13.9500,13.9800,443727
000509,华塑控股,2001-01-16,13.7000,14.0800,13.5100,13.9900,237785
000509,华塑控股,2001-01-17,14.0200,14.0200,13.8100,13.8500,209889
000509,华塑控股,2001-01-18,14.0000,14.0500,13.7800,13.8500,310593
000509,华塑控股,2001-01-19,13.8500,14.4800,13.8000,14.0000,158253
000509,华塑控股,2001-02-05,14.1000,14.1000,13.8200,13.8400,207285
000509,华塑控股,2001-02-06,13.8400,13.8400,13.0000,13.4500,499650
000509,华塑控股,2001-02-07,13.4800,13.5000,13.2500,13.2800,142150
000509,华塑控股,2001-02-08,13.2500,13.2700,12.9800,12.9900,258100
000509,华塑控股,2001-02-09,13.0000,13.4800,13.0000,13.4200,511934
000509,华塑控股,2001-02-12,13.4200,13.4200,13.0200,13.0900,315367
000509,华塑控股,2001-02-13,13.0900,13.1100,12.7800,12.9500,525335
000509,华塑控股,2001-02-14,13.0000,13.0000,12.8500,12.9600,200800
000509,华塑控股,2001-02-15,12.9600,13.1000,12.8800,12.9300,197768
000509,华塑控股,2001-02-16,12.9300,12.9600,12.7000,12.9500,353145
000509,华塑控股,2001-02-19,12.8800,13.0500,12.8600,13.0200,413802
000509,华塑控股,2001-02-20,13.0500,13.3700,12.9000,12.9800,221700
000509,华塑控股,2001-02-21,12.9100,12.9100,12.2000,12.4800,329190
000509,华塑控股,2001-02-22,12.3000,12.3500,12.0000,12.0000,225170
000509,华塑控股,2001-02-23,12.0000,12.0000,11.5100,11.8000,446274
000509,华塑控股,2001-02-26,11.8000,12.2000,11.8000,12.0700,237300
000509,华塑控股,2001-02-27,12.2000,12.3000,12.0500,12.2500,213011
000509,华塑控股,2001-02-28,12.4400,12.4400,12.0500,12.2100,207819
000509,华塑控股,2001-03-01,12.2200,12.2800,12.1000,12.1300,276779
000509,华塑控股,2001-03-02,12.2000,12.3500,12.1000,12.3500,275242
000509,华塑控股,2001-03-05,12.3500,12.7800,12.2900,12.7300,447129
000509,华塑控股,2001-03-06,12.8000,12.8000,12.6000,12.6400,324470
000509,华塑控股,2001-03-07,12.7500,12.9500,12.6400,12.7000,138900
000509,华塑控股,2001-03-08,12.7000,12.7800,12.6500,12.7500,189129
000509,华塑控股,2001-03-09,12.8000,13.0600,12.6800,12.9300,448506
000509,华塑控股,2001-03-12,13.0000,13.0000,12.6800,12.6900,355700
000509,华塑控股,2001-03-13,12.5500,12.6800,12.2000,12.4700,389800
000509,华塑控股,2001-03-14,12.2300,12.5000,12.2300,12.4900,191634
000509,华塑控股,2001-03-15,12.5000,12.6500,12.4800,12.6200,265015
000509,华塑控股,2001-03-16,12.7000,13.3800,12.5000,13.2400,1710592
000509,华塑控股,2001-03-19,13.4500,13.6000,13.1000,13.1200,2300010
000509,华塑控股,2001-03-20,13.2400,13.5000,13.2400,13.4000,692958
000509,华塑控股,2001-03-21,13.4000,13.7000,13.3900,13.6100,519118
000509,华塑控股,2001-03-22,13.7000,13.7400,13.4000,13.4600,507264
000509,华塑控股,2001-03-23,13.4600,13.5000,12.9900,13.0000,1742660
000509,华塑控股,2001-03-26,12.9500,13.2500,12.8000,13.2500,1801706
000509,华塑控股,2001-03-27,13.2900,13.5500,13.2900,13.5400,1006036
000509,华塑控股,2001-03-28,13.5800,13.6800,13.3000,13.6500,1887384
000509,华塑控股,2001-03-29,13.6800,13.8400,13.5000,13.5600,1544198
000509,华塑控股,2001-03-30,13.5600,14.0100,13.4400,13.9000,4926623
000509,华塑控股,2001-04-03,14.0000,14.0000,13.6500,13.7700,628392
000509,华塑控股,2001-04-04,13.8000,13.8000,13.0000,13.4200,2647907
000509,华塑控股,2001-04-05,13.3100,13.5200,13.2500,13.4000,985173
000509,华塑控股,2001-04-06,13.4500,13.5400,13.1800,13.2000,971146
000509,华塑控股,2001-04-09,13.2000,13.5000,12.9500,13.4800,1944215
000509,华塑控股,2001-04-10,13.5000,13.5500,13.3000,13.4000,345028
000509,华塑控股,2001-04-11,13.4400,13.5900,13.3800,13.5200,390519
000509,华塑控股,2001-04-12,13.4000,13.8500,13.4000,13.8000,1017161
000509,华塑控股,2001-04-13,13.8000,13.9200,13.7000,13.8900,945570
000509,华塑控股,2001-04-16,13.9200,13.9800,13.7700,13.8400,548817
000509,华塑控股,2001-04-17,13.8500,14.3300,13.0000,14.1900,2117137
000509,华塑控股,2001-04-18,14.1500,14.3500,14.0300,14.1900,1001707
000509,华塑控股,2001-04-19,14.2500,14.3000,14.0000,14.1700,873903
000509,华塑控股,2001-04-20,14.2000,14.5600,14.0000,14.0100,1216285
000509,华塑控股,2001-04-23,13.8800,14.2000,13.8500,13.8700,490864
000509,华塑控股,2001-04-24,13.8500,14.0000,13.7500,13.7800,399445
000509,华塑控股,2001-04-25,13.7800,14.0500,13.5600,13.6000,596546
000509,华塑控股,2001-04-26,13.6000,13.7000,13.5100,13.6000,404200
000509,华塑控股,2001-04-27,13.6000,13.7200,13.6000,13.6000,292000
000509,华塑控股,2001-04-30,13.5500,13.6500,13.5400,13.5400,185750
000509,华塑控股,2001-05-08,13.5600,13.8400,13.4500,13.8100,312713
000509,华塑控股,2001-05-09,13.4200,13.8500,13.4200,13.8000,277257
000509,华塑控股,2001-05-10,13.8000,14.1000,13.7800,13.9900,369854
000509,华塑控股,2001-05-11,14.0000,14.1900,14.0000,14.1300,587796
000509,华塑控股,2001-05-14,14.2000,14.2700,14.0000,14.2100,677081
000509,华塑控股,2001-05-15,14.2500,14.3100,14.1000,14.2400,735913
000509,华塑控股,2001-05-16,14.2000,14.8000,14.1500,14.6100,2067545
000509,华塑控股,2001-05-17,14.7000,14.7000,14.5000,14.5800,828030
000509,华塑控股,2001-05-18,14.5500,14.6500,13.6000,14.1000,817800
000509,华塑控股,2001-05-21,14.8000,14.8000,14.4000,14.5200,937435
000509,华塑控股,2001-05-22,14.5300,14.6900,14.4100,14.4600,387600
000509,华塑控股,2001-05-23,14.4000,14.6200,14.2000,14.6000,1023429
000509,华塑控股,2001-05-24,14.5800,14.8300,14.4500,14.7100,2358659
000509,华塑控股,2001-05-25,14.7100,15.0000,14.6500,14.9800,1388372
000509,华塑控股,2001-05-28,14.9800,15.0700,14.7200,14.8000,3592705
000509,华塑控股,2001-05-29,14.8000,14.9500,14.5000,14.6900,2019265
000509,华塑控股,2001-05-30,14.4500,14.7000,14.4500,14.5700,574247
000509,华塑控股,2001-05-31,14.5900,14.9000,14.5800,14.7500,3549843
000509,华塑控股,2001-06-01,14.8000,14.9000,14.6800,14.7800,463945
000509,华塑控股,2001-06-04,14.9000,14.9000,14.4900,14.5500,805800
000509,华塑控股,2001-06-05,14.5000,14.6600,14.4000,14.4400,527293
000509,华塑控股,2001-06-06,14.5000,14.5000,14.2800,14.3600,636459
000509,华塑控股,2001-06-07,14.3000,14.5500,14.2800,14.3000,687000
000509,华塑控股,2001-06-08,14.3000,14.4900,14.1600,14.4800,583179
000509,华塑控股,2001-06-11,14.3500,14.5500,14.3000,14.3500,306534
000509,华塑控股,2001-06-12,14.3500,14.4900,14.0400,14.3200,546364
000509,华塑控股,2001-06-13,14.3500,14.5000,14.3200,14.4400,1240833
000509,华塑控股,2001-06-14,14.4500,14.5100,14.1000,14.1100,555732
000509,华塑控股,2001-06-15,14.1100,14.2200,13.8000,13.8400,980577
000509,华塑控股,2001-06-18,13.8000,13.8000,13.4600,13.4900,646678
000509,华塑控股,2001-06-19,13.4800,13.7900,13.3100,13.7000,258338
000509,华塑控股,2001-06-20,13.7100,13.7100,13.5000,13.5300,176115
000509,华塑控股,2001-06-21,13.5000,13.6500,13.4600,13.6000,201864
000509,华塑控股,2001-06-22,13.7000,13.8000,13.5800,13.6000,176340
000509,华塑控股,2001-06-25,13.6000,13.7400,13.5100,13.6000,432100
000509,华塑控股,2001-06-26,13.6500,14.1000,13.5000,14.1000,2136260
000509,华塑控股,2001-06-27,14.1000,14.2200,14.0400,14.0400,1173300
000509,华塑控股,2001-06-28,14.0400,14.1400,13.6500,13.7500,337923
000509,华塑控股,2001-06-29,13.9000,13.9000,13.7100,13.7900,198335
000509,华塑控股,2001-07-02,13.8000,14.1000,13.7900,14.0500,6908155
000509,华塑控股,2001-07-03,14.0700,14.1200,13.7100,14.0700,509720
000509,华塑控股,2001-07-04,13.9000,13.9900,13.7200,13.9700,441428
000509,华塑控股,2001-07-05,13.8000,13.9000,13.7000,13.7000,244192
000509,华塑控股,2001-07-06,13.7000,13.8900,13.5000,13.7200,254299
000509,华塑控股,2001-07-09,13.7200,13.7500,13.3600,13.4000,386298
000509,华塑控股,2001-07-10,13.5000,13.5200,13.3200,13.3600,424201
000509,华塑控股,2001-07-11,13.3600,13.5000,13.2900,13.3500,265400
000509,华塑控股,2001-07-12,13.3700,13.3700,13.1000,13.1400,222107
000509,华塑控股,2001-07-13,13.1500,13.4300,13.0300,13.1900,430972
000509,华塑控股,2001-07-16,13.4100,13.4200,12.9800,13.1400,243475
000509,华塑控股,2001-07-17,13.0200,13.2000,12.8000,13.1900,216930
000509,华塑控股,2001-07-18,13.2000,13.2000,12.8000,12.9600,241500
000509,华塑控股,2001-07-19,12.9500,13.2500,12.9500,13.2000,267560
000509,华塑控股,2001-07-20,13.3900,13.5000,13.0000,13.3700,3785040
000509,华塑控股,2001-07-23,13.1000,13.2700,12.9900,13.1000,2757171
000509,华塑控股,2001-07-24,13.0700,13.1500,12.8100,13.0700,1945660
000509,华塑控股,2001-07-25,12.9000,13.1000,12.8100,12.9000,263400
000509,华塑控股,2001-07-26,12.8100,13.0000,12.1000,12.3000,380995
000509,华塑控股,2001-07-27,12.3000,12.4100,11.9500,12.1600,328365
000509,华塑控股,2001-07-30,12.1000,12.3000,11.4000,11.4100,397399
000509,华塑控股,2001-07-31,11.1800,11.8000,11.1300,11.2000,351500
000509,华塑控股,2001-08-01,11.3000,12.0000,11.2700,11.9200,350513
000509,华塑控股,2001-08-02,12.1500,12.1500,11.4000,11.7500,265700
000509,华塑控股,2001-08-03,11.8800,11.8800,11.6900,11.7000,120500
000509,华塑控股,2001-08-06,11.7200,11.7200,11.1300,11.1500,468650
000509,华塑控股,2001-08-07,11.0000,11.5500,11.0000,11.3300,366801
000509,华塑控股,2001-08-08,11.3300,11.4500,11.0800,11.1300,418400
000509,华塑控股,2001-08-09,11.1500,11.3500,11.1400,11.1700,525924
000509,华塑控股,2001-08-10,11.2500,11.5900,11.1700,11.5300,716924
000509,华塑控股,2001-08-13,11.6100,11.6800,11.4000,11.4600,522527
000509,华塑控股,2001-08-14,11.4500,11.5000,11.2400,11.3100,656413
000509,华塑控股,2001-08-15,11.3100,11.5200,11.2200,11.2800,2049800
000509,华塑控股,2001-08-16,11.4900,11.4900,11.2000,11.2300,959389
000509,华塑控股,2001-08-17,11.2300,11.3000,11.2000,11.2100,366450
000509,华塑控股,2001-08-20,11.4800,11.4800,11.2200,11.3000,381518
000509,华塑控股,2001-08-21,11.2200,11.4000,11.2200,11.2400,483680
000509,华塑控股,2001-08-22,11.2300,11.2300,11.1000,11.1700,530855
000509,华塑控股,2001-08-23,11.1000,11.2000,11.0300,11.1500,453450
000509,华塑控股,2001-08-24,11.1600,11.2100,11.1400,11.1800,247880
000509,华塑控股,2001-08-27,11.1000,11.1400,10.9800,10.9800,552427
000509,华塑控股,2001-08-28,10.9400,11.0900,10.8500,11.0200,907423
000509,华塑控股,2001-08-29,11.0200,11.2500,11.0100,11.1600,598180
000509,华塑控股,2001-08-30,11.2000,11.2100,11.1100,11.1800,842820
000509,华塑控股,2001-08-31,11.2000,11.3500,11.2000,11.2900,436874
000509,华塑控股,2001-09-03,11.2900,11.4800,11.2500,11.4000,1132295
000509,华塑控股,2001-09-04,11.4200,11.6800,11.4100,11.6500,1419848
000509,华塑控股,2001-09-05,11.7000,11.8900,11.5200,11.5700,1255213
000509,华塑控股,2001-09-06,11.5700,11.6900,11.4900,11.5600,536670
000509,华塑控股,2001-09-07,11.5600,11.6000,11.1500,11.2000,741570
000509,华塑控股,2001-09-10,11.0900,11.5700,11.0000,11.4900,571251
000509,华塑控股,2001-09-11,11.5200,11.6600,11.4600,11.5000,499008
000509,华塑控股,2001-09-12,11.3000,11.4000,10.8600,11.3100,789956
000509,华塑控股,2001-09-13,11.3800,11.4400,11.2100,11.2200,184470
000509,华塑控股,2001-09-14,11.2500,11.2700,11.0800,11.1500,307100
000509,华塑控股,2001-09-17,11.1500,11.1900,10.9500,10.9800,550200
000509,华塑控股,2001-09-18,10.9800,11.4500,10.9100,11.0700,233711
000509,华塑控股,2001-09-20,11.3500,11.3500,11.2000,11.2400,145814
000509,华塑控股,2001-09-21,11.2500,11.2500,11.0900,11.1200,118750
000509,华塑控股,2001-09-24,11.1300,11.2000,11.1000,11.1500,152380
000509,华塑控股,2001-09-25,11.1100,11.2800,11.0600,11.2400,248229
000509,华塑控股,2001-09-26,11.4100,11.4800,11.2800,11.3800,832978
000509,华塑控股,2001-09-27,11.3800,11.4500,11.1800,11.3400,478619
000509,华塑控股,2001-09-28,11.3000,11.4100,11.2700,11.3600,366621
000509,华塑控股,2001-10-08,11.4500,11.4600,11.0000,11.0700,272975
000509,华塑控股,2001-10-09,11.1000,11.3500,11.0400,11.2400,157185
000509,华塑控股,2001-10-10,11.2800,11.3400,10.3000,10.4100,813048
000509,华塑控股,2001-10-11,10.3000,10.5000,9.5500,9.5700,1034528
000509,华塑控股,2001-10-12,9.5500,10.1600,9.1500,9.9000,1035631
000509,华塑控股,2001-10-15,9.9000,10.0600,9.6500,9.9000,442433
000509,华塑控股,2001-10-16,9.9800,9.9800,9.5800,9.6800,211554
000509,华塑控股,2001-10-17,9.6000,9.8400,9.5200,9.6800,114070
000509,华塑控股,2001-10-18,9.7800,9.7800,9.3600,9.3700,171940
000509,华塑控股,2001-10-19,9.2000,9.3900,9.0000,9.0700,467532
000509,华塑控股,2001-10-22,8.8000,9.1000,8.5000,8.5000,412170
000509,华塑控股,2001-10-23,9.3500,9.3500,9.1000,9.3500,1093441
000509,华塑控股,2001-10-24,9.9800,10.1800,9.5500,10.0000,2558329
000509,华塑控股,2001-10-25,9.9800,9.9900,9.6200,9.7000,783078
000509,华塑控股,2001-10-26,9.6000,9.8000,9.4000,9.5700,553762
000509,华塑控股,2001-10-29,9.6500,9.9000,9.5900,9.8700,348289
000509,华塑控股,2001-10-30,9.9800,9.9800,9.8000,9.8000,251598
000509,华塑控股,2001-10-31,9.7500,9.7500,9.5000,9.6900,327773
000509,华塑控股,2001-11-01,9.7000,9.8800,9.6700,9.8200,355528
000509,华塑控股,2001-11-02,9.7200,9.8800,9.6100,9.6200,253264
000509,华塑控股,2001-11-05,9.6100,9.6100,9.5100,9.5600,188423
000509,华塑控股,2001-11-06,9.5100,9.7700,9.3800,9.4000,463648
000509,华塑控股,2001-11-07,9.5900,9.5900,8.8000,8.8200,468300
000509,华塑控股,2001-11-08,8.6000,8.9400,8.4200,8.8500,447180
000509,华塑控股,2001-11-09,8.9500,9.1800,8.7200,9.0400,342078
000509,华塑控股,2001-11-12,9.2000,9.2000,8.9100,9.0900,222047
000509,华塑控股,2001-11-13,8.8800,9.0000,8.8200,8.8400,140560
000509,华塑控股,2001-11-14,8.8400,9.0000,8.7400,8.9000,78090
000509,华塑控股,2001-11-15,9.0700,9.0700,8.7800,8.8900,181930
000509,华塑控股,2001-11-16,9.7700,9.7700,9.0800,9.1500,915607
000509,华塑控股,2001-11-19,9.1700,9.3500,9.1700,9.3400,248230
000509,华塑控股,2001-11-20,9.4600,9.7900,9.3100,9.7800,760339
000509,华塑控股,2001-11-21,9.7700,9.8000,9.5600,9.6900,412958
000509,华塑控股,2001-11-22,9.7500,9.8700,9.6700,9.8300,595018
000509,华塑控股,2001-11-23,9.8500,9.8500,9.6500,9.6800,372250
000509,华塑控股,2001-11-26,9.7000,9.7000,9.5200,9.5500,291662
000509,华塑控股,2001-11-27,9.6500,9.9800,9.5500,9.9700,1287287
000509,华塑控股,2001-11-28,10.0300,10.4800,9.9200,10.3500,3537138
000509,华塑控股,2001-11-29,10.3000,10.3700,10.2100,10.2700,869963
000509,华塑控股,2001-11-30,10.3000,10.4500,10.2500,10.3700,541953
000509,华塑控股,2001-12-03,10.4200,10.6700,10.3700,10.4500,1153878
000509,华塑控股,2001-12-04,10.4500,10.4900,10.2800,10.4500,641670
000509,华塑控股,2001-12-05,10.4500,10.4700,10.1800,10.2100,842882
000509,华塑控股,2001-12-06,10.1800,10.3600,10.1400,10.2800,798680
000509,华塑控股,2001-12-07,10.3000,10.4000,10.2800,10.3600,434200
000509,华塑控股,2001-12-10,10.2500,10.3300,10.1500,10.2600,321295
000509,华塑控股,2001-12-11,10.2000,10.3000,10.0900,10.2700,334050
000509,华塑控股,2001-12-12,10.1500,10.2600,10.0000,10.0200,301015
000509,华塑控股,2001-12-13,10.0000,10.1000,9.7200,9.7200,437968
000509,华塑控股,2001-12-14,9.7200,10.0000,9.6300,9.9700,591431
000509,华塑控股,2001-12-17,10.0200,10.0500,9.8500,10.0000,307250
000509,华塑控股,2001-12-18,9.9000,10.2700,9.9000,10.1700,1014646
000509,华塑控股,2001-12-19,10.2000,10.3900,10.1000,10.1200,1197916
000509,华塑控股,2001-12-20,10.0900,10.1700,9.8400,9.8600,929950
000509,华塑控股,2001-12-21,9.8900,9.9500,9.7500,9.9400,262330
000509,华塑控股,2001-12-24,9.9600,9.9600,9.5000,9.5100,340380
000509,华塑控股,2001-12-25,9.5900,9.6500,9.4300,9.4600,1028489
000509,华塑控股,2001-12-26,9.4800,9.6500,9.3000,9.6400,1678345
000509,华塑控股,2001-12-27,9.5900,9.8300,9.5000,9.8000,401838
000509,华塑控股,2001-12-28,9.6900,9.8700,9.6200,9.8600,632755
000509,华塑控股,2001-12-31,9.8100,10.3300,9.7100,10.2500,1588419
000509,华塑控股,2002-01-04,10.1000,10.1000,9.6500,9.6700,708690
000509,华塑控股,2002-01-07,9.5500,9.6500,9.4100,9.5300,201455
000509,华塑控股,2002-01-08,9.4900,9.6000,9.3400,9.3400,307100
000509,华塑控股,2002-01-09,9.3000,9.4200,9.0000,9.0000,432021
000509,华塑控股,2002-01-10,9.0000,9.1800,8.7100,9.1400,444518
000509,华塑控股,2002-01-11,9.1300,9.1300,8.7300,8.8100,331920
000509,华塑控股,2002-01-14,8.8000,8.8800,8.5000,8.5500,360956
000509,华塑控股,2002-01-15,8.5000,8.6900,7.7000,7.7200,1175392
000509,华塑控股,2002-01-16,7.6700,8.1000,7.6200,7.8200,919710
000509,华塑控股,2002-01-17,7.8300,7.8300,7.1000,7.1500,600723
000509,华塑控股,2002-01-18,7.0800,7.5000,6.8300,7.2000,982398
000509,华塑控股,2002-01-21,7.0900,7.1800,6.8900,6.9000,623709
000509,华塑控股,2002-01-22,6.8300,7.2500,6.6500,6.7800,1233201
000509,华塑控股,2002-01-23,6.7800,7.4400,6.5100,7.4100,961822
000509,华塑控股,2002-01-24,7.2500,7.8000,7.1300,7.5900,1354951
000509,华塑控股,2002-01-25,7.5000,7.6800,7.4500,7.5500,980811
000509,华塑控股,2002-01-28,7.5000,7.6000,6.9000,6.9300,1107727
000509,华塑控股,2002-01-29,6.9000,7.2500,6.8300,7.1600,595786
000509,华塑控股,2002-01-30,7.1600,7.4500,7.1500,7.2900,567530
000509,华塑控股,2002-01-31,7.4800,8.0200,7.4800,7.9900,2283762
000509,华塑控股,2002-02-01,7.9900,8.2000,7.9000,7.9900,1857099
000509,华塑控股,2002-02-04,7.9800,8.2600,7.9100,8.1900,744386
000509,华塑控股,2002-02-05,8.1000,8.2500,8.0000,8.1200,638399
000509,华塑控股,2002-02-06,8.0900,8.1500,7.8000,7.8100,779900
000509,华塑控股,2002-02-07,7.8000,8.3800,7.8000,8.2400,1255199
000509,华塑控股,2002-02-08,8.2200,8.3400,8.1500,8.1500,627212
000509,华塑控股,2002-02-25,8.5000,8.5200,8.2000,8.3500,462122
000509,华塑控股,2002-02-26,8.3500,8.3500,8.1000,8.2600,439851
000509,华塑控股,2002-02-27,8.2700,8.3900,8.2100,8.2300,340912
