,open,high,low,close,volume,money
2010-08-11,2587.61,2618.45,2586.02,2607.50,8694146100.00,88751831976.00
2010-08-12,2584.92,2608.76,2570.96,2575.47,9267520300.00,96005861113.00
2010-08-13,2576.69,2607.03,2564.84,2606.70,8882045000.00,91342498292.00
2010-08-16,2603.79,2665.31,2596.77,2661.71,12586282300.00,130736851353.00
2010-08-17,2663.18,2677.57,2654.01,2671.89,12263829400.00,128597720025.00
2010-08-18,2674.50,2687.76,2654.41,2666.30,13625434800.00,128831042372.00
2010-08-19,2669.43,2701.93,2659.30,2687.98,12844161300.00,133233657247.00
2010-08-20,2677.02,2683.29,2636.91,2642.31,11617218400.00,119817337630.00
2010-08-23,2637.82,2656.12,2629.71,2639.37,8813653900.00,91492887897.00
2010-08-24,2636.53,2667.17,2614.56,2650.31,10724363900.00,106318342845.00
2010-08-25,2634.95,2645.50,2595.73,2596.58,10969582800.00,108265742170.00
2010-08-26,2604.88,2616.96,2590.61,2603.48,8031385700.00,81805454775.00
2010-08-27,2602.50,2613.49,2588.64,2610.74,7046609400.00,75183467792.00
2010-08-30,2622.27,2656.36,2620.19,2652.66,11047952500.00,120862400137.00
2010-08-31,2644.79,2647.25,2626.79,2638.80,11089024500.00,124753743789.00
2010-09-01,2641.05,2662.88,2604.49,2622.88,12716494000.00,138493970597.00
2010-09-02,2646.89,2659.98,2636.42,2655.78,12407623800.00,142065830978.00
2010-09-03,2658.13,2660.54,2631.85,2655.39,12945652600.00,145975238598.00
2010-09-06,2667.20,2698.60,2664.24,2696.25,14420906600.00,160243816004.00
2010-09-07,2698.22,2704.93,2679.02,2698.36,11223153900.00,123619813540.00
2010-09-08,2687.71,2695.84,2674.32,2695.29,11351940900.00,130961458935.00
2010-09-09,2698.64,2698.64,2651.60,2656.35,13298943400.00,156158833536.00
2010-09-10,2657.24,2667.84,2628.83,2663.21,11304115100.00,134130260640.00
2010-09-13,2665.66,2696.67,2660.61,2688.32,11791891400.00,140796348383.00
2010-09-14,2694.07,2703.78,2678.97,2688.52,12071241000.00,141033358691.00
2010-09-15,2688.39,2688.49,2645.86,2652.50,12203981500.00,138474774688.00
2010-09-16,2646.92,2653.27,2583.34,2602.47,11899820000.00,128503047306.00
2010-09-17,2607.55,2615.08,2592.53,2598.69,8317135700.00,94655424363.00
2010-09-20,2601.48,2607.35,2573.63,2588.71,7946951900.00,89768763346.00
2010-09-21,2593.76,2601.10,2580.18,2591.55,5810140600.00,66352718904.00
2010-09-27,2600.54,2629.05,2597.14,2627.97,7684465800.00,90540412831.00
2010-09-28,2625.33,2625.33,2607.02,2611.35,9311743000.00,115009083324.00
2010-09-29,2608.92,2634.12,2603.93,2610.68,8861866300.00,105883851593.00
2010-09-30,2599.72,2656.00,2597.60,2655.66,8958036100.00,107081515672.00
2010-10-08,2681.25,2747.80,2677.99,2738.74,13575954300.00,167614337357.00
2010-10-11,2755.03,2823.60,2755.03,2806.94,20753526500.00,253469816327.00
2010-10-12,2795.76,2843.43,2782.34,2841.41,16742832700.00,211787463156.00
2010-10-13,2842.14,2862.03,2826.22,2861.36,18528167100.00,228385387870.00
2010-10-14,2881.55,2919.41,2864.52,2879.64,22946170900.00,264682458591.00
2010-10-15,2863.74,2971.16,2858.22,2971.16,23656855800.00,272950778561.00
2010-10-18,2985.46,3026.10,2944.72,2955.23,26331693800.00,301231086927.00
2010-10-19,2949.63,3002.37,2931.91,3001.85,17066782800.00,199628281855.00
2010-10-20,2947.51,3041.15,2942.51,3003.95,20780442400.00,262064859271.00
2010-10-21,3009.22,3018.24,2958.55,2983.53,16143614100.00,205073033663.00
2010-10-22,2976.75,2997.62,2954.62,2975.04,14707988100.00,194901562536.00
2010-10-25,2979.71,3051.54,2959.30,3051.42,19211424300.00,251711409457.00
2010-10-26,3065.84,3073.38,3017.82,3041.54,19877890800.00,260361924707.00
2010-10-27,3031.64,3056.40,2988.87,2997.05,17626828000.00,230105302322.00
2010-10-28,2989.29,3007.01,2969.30,2992.58,14353793300.00,185681185119.00
2010-10-29,2993.30,2996.77,2955.48,2978.84,14710975400.00,194560385949.00
2010-11-01,2986.89,3054.05,2986.89,3054.02,18624318000.00,251047187661.00
2010-11-02,3061.63,3089.57,3029.32,3045.43,22494728300.00,306509480691.00
2010-11-03,3044.02,3069.07,3017.10,3030.99,18984803200.00,243967884564.00
2010-11-04,3035.37,3087.42,3035.37,3086.94,17685709600.00,228103070952.00
2010-11-05,3129.87,3142.59,3105.92,3129.50,21195580300.00,273178387115.00
2010-11-08,3140.39,3160.70,3124.09,3159.51,20541796000.00,259242023178.00
2010-11-09,3159.02,3159.02,3110.34,3135.00,19245574600.00,248089377253.00
2010-11-10,3120.44,3124.26,3093.88,3115.36,18505242300.00,248974312235.00
2010-11-11,3108.51,3186.72,3102.77,3147.74,21027474300.00,286984448926.00
2010-11-12,3121.92,3150.15,2975.16,2985.43,23308495800.00,298405913630.00
2010-11-15,2984.87,3016.13,2939.68,3014.41,15315244800.00,197094095394.00
2010-11-16,3007.64,3007.64,2885.75,2894.54,17108937300.00,221674190365.00
2010-11-17,2852.48,2891.05,2824.12,2838.86,12378026100.00,158701993085.00
2010-11-18,2855.61,2873.70,2827.18,2865.45,10222618200.00,127770552363.00
2010-11-19,2879.66,2888.75,2806.64,2888.57,12377846000.00,155775076598.00
2010-11-22,2861.61,2904.97,2852.77,2884.37,12711771600.00,162685478702.00
2010-11-23,2872.17,2872.17,2791.58,2828.28,11631195600.00,145079505571.00
2010-11-24,2794.86,2861.49,2794.86,2859.94,11615623800.00,147881632989.00
2010-11-25,2875.86,2901.68,2856.96,2898.26,13160845300.00,167185489070.00
2010-11-26,2890.29,2894.42,2851.96,2871.70,11086619100.00,143563927853.00
2010-11-29,2861.15,2878.83,2841.80,2866.36,10245254200.00,133970912192.00
2010-11-30,2863.41,2881.16,2758.92,2820.18,13932486300.00,173085021719.00
2010-12-01,2810.54,2834.20,2795.81,2823.45,8126329600.00,104257887056.00
2010-12-02,2860.46,2870.81,2841.47,2843.61,10419575500.00,132216371806.00
2010-12-03,2846.72,2853.40,2822.74,2842.43,8352101000.00,105926905632.00
2010-12-06,2850.38,2871.41,2831.70,2857.18,8977305500.00,110832357332.00
2010-12-07,2843.77,2884.53,2809.11,2875.86,8678549700.00,111266697682.00
2010-12-08,2868.73,2880.56,2843.94,2848.55,8670737900.00,110227180945.00
2010-12-09,2837.61,2854.70,2808.51,2810.95,9462255200.00,108747831200.00
2010-12-10,2798.74,2850.42,2792.52,2841.04,8049610800.00,98203063221.00
2010-12-13,2850.32,2923.77,2847.66,2922.95,12887846800.00,159949594346.00
2010-12-14,2928.30,2933.41,2912.42,2927.08,12094493600.00,152967337113.00
2010-12-15,2927.26,2939.05,2905.65,2911.41,10946248900.00,143370183684.00
2010-12-16,2908.86,2921.28,2891.86,2898.14,8760631300.00,109770051795.00
2010-12-17,2896.77,2898.81,2881.00,2893.74,7367713600.00,93857086844.00
2010-12-20,2901.47,2911.56,2804.56,2852.92,11375549500.00,146605402004.00
2010-12-21,2857.59,2908.17,2846.63,2904.11,10682562300.00,136465367525.00
2010-12-22,2910.73,2917.20,2867.05,2877.90,9832555700.00,126067397507.00
2010-12-23,2874.20,2893.71,2849.84,2855.22,8900248800.00,109372940622.00
2010-12-24,2841.35,2853.49,2813.50,2835.16,8121684800.00,95886756272.00
2010-12-27,2842.81,2876.81,2774.54,2781.40,9780727800.00,123390148348.00
2010-12-28,2768.03,2775.15,2730.41,2732.99,8433263200.00,96990632639.00
2010-12-29,2735.48,2753.03,2721.48,2751.53,6394127800.00,76202882886.00
2010-12-30,2751.97,2768.13,2724.54,2759.57,7317204600.00,86056703442.00
2010-12-31,2759.16,2808.93,2758.13,2808.08,8335021400.00,108441746000.00
2011-01-04,2825.33,2855.40,2810.11,2852.65,11007279100.00,145659819257.00
2011-01-05,2833.12,2850.49,2824.30,2838.59,10441528200.00,135264799911.00
2011-01-06,2838.43,2853.88,2816.95,2824.20,8470561600.00,113251589879.00
2011-01-07,2820.66,2868.01,2807.87,2838.80,11312956800.00,137163500552.00
2011-01-10,2832.62,2847.36,2786.86,2791.81,9078087200.00,110796771362.00
2011-01-11,2783.48,2810.76,2770.34,2804.05,8055378000.00,94484834019.00
2011-01-12,2811.78,2828.47,2788.13,2821.30,7924611700.00,88093030257.00
2011-01-13,2830.53,2837.53,2810.87,2827.71,7488626500.00,87930916308.00
2011-01-14,2817.05,2817.05,2780.44,2791.34,7675388000.00,90644705327.00
2011-01-17,2772.45,2780.94,2698.78,2706.66,9251911300.00,104849169136.00
2011-01-18,2696.15,2715.41,2683.37,2708.98,6037727600.00,67738468876.00
2011-01-19,2707.82,2759.60,2700.81,2758.10,7849316900.00,89943624643.00
2011-01-20,2752.80,2752.80,2676.13,2677.65,8604719100.00,95850318766.00
2011-01-21,2668.68,2746.18,2667.29,2715.29,9563903800.00,102843430980.00
2011-01-24,2716.52,2736.11,2690.65,2695.72,8792080700.00,96191099725.00
2011-01-25,2691.69,2701.04,2661.45,2677.43,6948141200.00,75578247319.00
2011-01-26,2677.17,2710.74,2676.77,2708.81,6075089900.00,67295416034.00
2011-01-27,2690.82,2753.00,2677.21,2749.15,10556916300.00,115247052001.00
2011-01-28,2741.31,2759.44,2733.29,2752.75,8542799200.00,98480283957.00
2011-01-31,2751.53,2790.92,2748.54,2790.69,9150281400.00,106841488912.00
2011-02-01,2795.07,2805.05,2785.30,2798.96,7335009200.00,90093971270.00
2011-02-09,2778.70,2804.21,2764.87,2774.07,8725778800.00,104839248017.00
2011-02-10,2769.65,2819.06,2760.18,2818.16,9791976300.00,117148637064.00
2011-02-11,2815.12,2835.41,2807.61,2827.33,10775817100.00,127724538685.00
2011-02-14,2828.57,2906.26,2828.57,2899.13,15424297000.00,179797617886.00
2011-02-15,2900.43,2934.47,2892.64,2899.24,15244989800.00,187333867984.00
2011-02-16,2893.68,2924.19,2882.55,2923.90,12780569700.00,160067647859.00
2011-02-17,2929.26,2939.28,2905.03,2926.96,13041549800.00,169047618017.00
2011-02-18,2924.23,2924.23,2890.26,2899.79,11377546300.00,142026766640.00
2011-02-21,2886.54,2932.82,2884.19,2932.25,11885588300.00,146223076330.00
2011-02-22,2941.32,2944.41,2851.62,2855.52,15300462200.00,191781551911.00
2011-02-23,2844.99,2868.48,2839.20,2862.63,11108305900.00,137631214946.00
2011-02-24,2861.39,2881.54,2854.56,2878.60,10977258800.00,137321708120.00
2011-02-25,2876.78,2890.32,2848.65,2878.57,10009403900.00,124246938029.00
2011-02-28,2880.17,2906.17,2861.82,2905.05,11870576300.00,148337062867.00
2011-03-01,2906.28,2931.58,2901.55,2918.92,13655504800.00,172228926431.00
2011-03-02,2905.51,2924.96,2883.57,2913.81,13344225800.00,165439298142.00
2011-03-03,2918.73,2937.56,2900.76,2902.98,15048888400.00,177696887629.00
2011-03-04,2902.19,2944.46,2898.08,2942.31,11827724100.00,144491216965.00
2011-03-07,2952.72,3000.43,2952.72,2996.21,16010588400.00,207910763348.00
2011-03-08,2996.73,3001.62,2976.60,2999.94,12668115400.00,168656782311.00
2011-03-09,3002.55,3012.04,2989.34,3002.15,12479073500.00,165317764173.00
2011-03-10,2995.77,2995.77,2954.37,2957.14,12379988900.00,166466133704.00
2011-03-11,2942.42,2966.98,2927.68,2933.80,11599448000.00,152652657607.00
2011-03-14,2923.98,2939.65,2914.46,2937.63,11691061800.00,152525993354.00
2011-03-15,2927.98,2927.98,2850.95,2896.26,15495195100.00,187646016836.00
2011-03-16,2894.25,2934.02,2894.25,2930.80,13077723700.00,165811913772.00
2011-03-17,2906.95,2935.63,2885.65,2897.30,13779782700.00,170585811613.00
2011-03-18,2920.81,2930.61,2900.87,2906.89,10063733500.00,127487190101.00
2011-03-21,2913.91,2927.07,2895.15,2909.14,9676027500.00,122405131565.00
2011-03-22,2917.69,2923.39,2884.75,2919.14,9511745700.00,120190606775.00
2011-03-23,2919.02,2950.42,2911.63,2948.48,11260347500.00,138318531073.00
2011-03-24,2949.85,2958.66,2942.13,2946.71,10895597900.00,137266005803.00
2011-03-25,2948.54,2985.08,2946.70,2977.81,13639636700.00,171136870352.00
2011-03-28,2985.36,3005.78,2979.20,2984.01,15601687800.00,196335110545.00
2011-03-29,2979.86,2994.17,2953.54,2958.08,16854324600.00,199600754521.00
2011-03-30,2955.45,2968.18,2935.75,2955.77,12649354800.00,152547180179.00
2011-03-31,2954.65,2961.63,2914.38,2928.11,10893561100.00,134408182897.00
2011-04-01,2932.48,2967.85,2924.39,2967.41,9984409400.00,125719196024.00
2011-04-06,2964.21,3005.24,2963.90,3001.36,14165061300.00,176487792736.00
2011-04-07,3003.20,3012.29,2990.31,3007.91,12473459100.00,152941715634.00
2011-04-08,3005.37,3031.10,2998.34,3030.02,11433779400.00,147122038468.00
2011-04-11,3037.91,3059.57,3019.89,3022.75,14718957600.00,182751284053.00
2011-04-12,3012.80,3039.12,3003.45,3021.37,14599054700.00,165602471860.00
2011-04-13,3006.83,3050.40,2994.47,3050.40,12820265500.00,147378535687.00
2011-04-14,3049.67,3058.24,3036.73,3042.64,12948710700.00,148647665913.00
2011-04-15,3036.34,3062.53,3020.16,3050.53,12853098900.00,148683828450.00
2011-04-18,3040.53,3067.46,3037.19,3057.33,13748873900.00,160812208619.00
2011-04-19,3038.81,3038.81,2996.22,2999.04,14189639400.00,166127877519.00
2011-04-20,3005.97,3019.12,2992.67,3007.04,11974165700.00,143797579092.00
2011-04-21,3021.77,3035.47,3012.54,3026.67,12151066400.00,147387019393.00
2011-04-22,3025.70,3032.97,3004.47,3010.52,11852561300.00,137406934390.00
2011-04-25,3003.03,3003.61,2964.64,2964.95,11731662200.00,140504366097.00
2011-04-26,2956.95,2970.28,2931.50,2938.98,9515481900.00,112451141164.00
2011-04-27,2946.33,2961.13,2907.66,2925.41,10549247500.00,114841130958.00
2011-04-28,2937.95,2953.19,2884.84,2887.04,10523087500.00,115790131500.00
2011-04-29,2886.63,2913.56,2871.01,2911.51,8753425500.00,93221530229.00
2011-05-03,2911.51,2933.46,2890.22,2932.19,9640272200.00,102708976572.00
2011-05-04,2916.84,2916.97,2860.07,2866.02,11148113100.00,125355694490.00
2011-05-05,2854.77,2880.13,2849.91,2872.40,9108442700.00,98812236389.00
2011-05-06,2842.76,2881.71,2834.46,2863.89,9106390900.00,105181008404.00
2011-05-09,2868.24,2885.18,2861.42,2872.46,8157615500.00,94006376498.00
2011-05-10,2876.98,2891.03,2865.10,2890.63,8129717600.00,96056705123.00
2011-05-11,2890.35,2897.14,2868.35,2883.42,9247712200.00,107106378142.00
2011-05-12,2864.98,2876.45,2843.10,2844.08,10024096100.00,114204493321.00
2011-05-13,2846.31,2871.99,2832.25,2871.03,9323881500.00,103905983166.00
2011-05-16,2864.38,2877.09,2846.31,2849.07,8464825100.00,95786245699.00
2011-05-17,2846.45,2869.23,2821.20,2852.77,9481984700.00,109798830131.00
2011-05-18,2846.72,2877.43,2843.68,2872.77,7682697000.00,90328330045.00
2011-05-19,2879.39,2884.14,2856.83,2859.57,7699453800.00,91205057076.00
2011-05-20,2858.31,2866.76,2850.45,2858.46,7074378600.00,84003220756.00
2011-05-23,2853.29,2853.29,2771.12,2774.57,9862204500.00,111438407055.00
2011-05-24,2766.06,2771.75,2744.78,2767.06,7485289800.00,88842176414.00
2011-05-25,2764.56,2771.18,2737.33,2741.74,7440653400.00,86236385809.00
2011-05-26,2755.39,2764.89,2734.54,2736.53,7874131500.00,92594926319.00
2011-05-27,2739.39,2746.84,2708.55,2709.95,8252105200.00,91901555969.00
2011-05-30,2704.49,2728.06,2689.21,2706.36,6517438800.00,71116809685.00
2011-05-31,2707.56,2744.93,2702.09,2743.47,6790038300.00,77797110767.00
2011-06-01,2737.06,2744.56,2726.49,2743.57,6855550100.00,77624943889.00
2011-06-02,2715.32,2727.99,2676.54,2705.18,8602115800.00,94278924971.00
2011-06-03,2701.77,2732.43,2701.25,2728.02,6798394500.00,78273698792.00
2011-06-07,2720.97,2745.77,2717.31,2744.30,6502129300.00,79144376103.00
2011-06-08,2742.04,2754.12,2715.25,2750.29,7429466100.00,87503873943.00
2011-06-09,2743.54,2747.33,2702.70,2703.34,8346926800.00,95128112398.00
2011-06-10,2696.13,2707.74,2672.32,2705.14,7340029400.00,83170621045.00
2011-06-13,2687.65,2703.42,2669.39,2700.38,6306945900.00,73168505455.00
2011-06-14,2696.22,2735.55,2691.67,2730.04,8309751400.00,95202692908.00
2011-06-15,2717.68,2730.48,2705.07,2705.43,7485694500.00,85433282733.00
2011-06-16,2685.63,2691.94,2663.12,2664.28,7092787000.00,76584465459.00
2011-06-17,2661.41,2675.03,2641.39,2642.82,6444263300.00,74389549410.00
2011-06-20,2635.83,2637.88,2610.99,2621.25,6005986400.00,65210745084.00
2011-06-21,2628.02,2648.02,2618.81,2646.48,6482187100.00,73287995236.00
2011-06-22,2648.53,2657.72,2633.47,2649.32,5831380200.00,64614596270.00
2011-06-23,2640.66,2693.42,2630.34,2688.25,7377268800.00,82454849436.00
2011-06-24,2678.05,2759.71,2674.30,2746.21,12577362800.00,142646189157.00
2011-06-27,2746.79,2769.04,2743.50,2758.23,10160101800.00,116169106755.00
2011-06-28,2759.71,2763.28,2736.40,2759.20,8827745000.00,104045742069.00
2011-06-29,2757.40,2759.23,2727.25,2728.48,8822419700.00,99001117841.00
2011-06-30,2729.99,2774.36,2729.99,2762.08,9096712400.00,103037468870.00
2011-07-01,2767.83,2778.67,2752.97,2759.36,9207287800.00,105453231505.00
2011-07-04,2770.94,2813.27,2770.94,2812.82,12196226000.00,143818650586.00
2011-07-05,2812.72,2818.14,2799.11,2816.36,11012422400.00,128654526188.00
2011-07-06,2811.82,2811.82,2780.73,2810.48,10310439300.00,122088884714.00
2011-07-07,2813.19,2825.12,2793.89,2794.27,11651214300.00,140065119726.00
2011-07-08,2797.03,2807.38,2784.13,2797.77,8621160900.00,102765056015.00
2011-07-11,2789.45,2807.32,2780.66,2802.69,8606359500.00,101442076053.00
2011-07-12,2783.72,2783.72,2752.19,2754.58,9667447500.00,111535233112.00
2011-07-13,2756.03,2797.27,2756.03,2795.48,9192912800.00,107695952064.00
2011-07-14,2798.21,2811.70,2788.98,2810.44,10450208000.00,125648830383.00
2011-07-15,2803.59,2821.34,2794.16,2820.17,10747006400.00,127720321009.00
2011-07-18,2821.36,2826.96,2807.11,2816.69,10810862300.00,129581321226.00
2011-07-19,2804.92,2809.32,2790.68,2796.98,9274088400.00,110120383510.00
2011-07-20,2810.44,2817.28,2779.38,2794.20,8403061600.00,99677739096.00
2011-07-21,2795.90,2799.85,2763.42,2765.89,8176058200.00,95769511827.00
2011-07-22,2769.86,2782.17,2763.80,2770.79,7021183700.00,82498349719.00
2011-07-25,2759.63,2759.63,2680.75,2688.75,11124224900.00,120856437817.00
2011-07-26,2685.75,2704.94,2677.12,2703.03,7288145400.00,79482934662.00
2011-07-27,2690.14,2726.80,2680.43,2723.49,8040778100.00,92082368241.00
2011-07-28,2701.77,2712.09,2684.66,2708.78,7847491500.00,90451815581.00
2011-07-29,2706.50,2721.53,2681.27,2701.73,7547165500.00,83784760931.00
2011-08-01,2697.57,2712.89,2688.53,2703.78,5900071100.00,66073995356.00
2011-08-02,2689.97,2689.97,2651.28,2679.26,6999318100.00,77994116095.00
2011-08-03,2659.12,2688.07,2654.36,2678.49,6398161000.00,73381007588.00
2011-08-04,2683.19,2698.82,2675.53,2684.04,5887211100.00,69338641969.00
2011-08-05,2620.28,2644.58,2605.14,2626.42,7857183300.00,87777759968.00
2011-08-08,2599.29,2614.19,2497.92,2526.82,11030249600.00,117550544112.00
2011-08-09,2468.03,2537.41,2437.68,2526.07,10372389200.00,107745074507.00
2011-08-10,2562.39,2579.16,2544.95,2549.18,10036934300.00,104038322989.00
2011-08-11,2508.86,2582.16,2505.01,2581.51,9559726500.00,100089141534.00
2011-08-12,2593.39,2605.45,2585.85,2593.17,9717120600.00,100034768305.00
2011-08-15,2598.14,2627.10,2584.41,2626.77,8867684200.00,90997350623.00
2011-08-16,2627.85,2636.36,2601.50,2608.17,8522686100.00,90247920858.00
2011-08-17,2603.96,2617.16,2596.04,2601.26,7010914600.00,72200596507.00
2011-08-18,2601.99,2603.49,2556.86,2559.47,7098927700.00,76087950237.00
2011-08-19,2519.64,2538.27,2513.75,2534.36,7060680100.00,73771901698.00
2011-08-22,2534.57,2553.41,2507.78,2515.86,6121442900.00,65524542977.00
2011-08-23,2524.88,2554.18,2514.95,2554.02,6094419300.00,63210700214.00
2011-08-24,2562.41,2569.28,2536.26,2541.09,6546246900.00,70690689369.00
2011-08-25,2546.40,2616.30,2545.05,2615.26,10453797800.00,104570297571.00
2011-08-26,2602.21,2616.64,2593.24,2612.19,7785045000.00,81503341252.00
2011-08-29,2595.47,2595.47,2570.84,2576.41,7369609500.00,78406747865.00
2011-08-30,2592.60,2615.14,2563.69,2566.59,7591068600.00,79541815163.00
2011-08-31,2566.53,2574.41,2545.10,2567.34,5916972000.00,62236266864.00
2011-09-01,2569.80,2584.80,2547.86,2556.04,5729092700.00,59881555987.00
2011-09-02,2551.56,2557.31,2517.62,2528.28,5443658100.00,55969022194.00
2011-09-05,2510.10,2510.10,2478.20,2478.74,5503106600.00,56402274346.00
2011-09-06,2465.57,2482.24,2459.54,2470.52,4922317300.00,50140331683.00
2011-09-07,2480.94,2516.75,2475.22,2516.09,5966586000.00,61951469219.00
2011-09-08,2523.96,2524.38,2498.11,2498.94,5527195200.00,60046842303.00
2011-09-09,2506.97,2528.42,2487.14,2497.75,5125338000.00,53535159299.00
2011-09-13,2467.73,2477.08,2453.80,2471.30,4993091900.00,51851701382.00
2011-09-14,2478.59,2485.93,2439.37,2484.83,5406597700.00,54761652533.00
2011-09-15,2482.86,2496.57,2477.65,2479.05,5600368800.00,55860904582.00
2011-09-16,2490.18,2499.48,2475.76,2482.34,4798685400.00,49584868842.00
2011-09-19,2469.60,2469.60,2437.16,2437.80,4874682200.00,48599667204.00
2011-09-20,2433.72,2460.03,2426.70,2447.76,4626589200.00,47956372390.00
2011-09-21,2450.12,2517.67,2438.85,2512.96,8668927600.00,88188034883.00
2011-09-22,2491.21,2499.98,2442.46,2443.06,7469540900.00,74891290554.00
2011-09-23,2411.83,2440.75,2400.14,2433.16,6730269300.00,67947197759.00
2011-09-26,2416.23,2441.73,2384.64,2393.18,5742504200.00,58915927605.00
2011-09-27,2410.99,2423.91,2395.16,2415.05,5523143200.00,55315102091.00
2011-09-28,2427.29,2430.27,2383.40,2392.06,5575844700.00,55720881056.00
2011-09-29,2378.42,2387.54,2358.57,2365.34,5919123900.00,57021447534.00
2011-09-30,2368.40,2377.54,2348.22,2359.22,4881837200.00,46104608498.00
2011-10-10,2363.08,2368.15,2338.68,2344.79,4174530600.00,39926413160.00
2011-10-11,2401.74,2412.38,2323.41,2348.52,6397580600.00,62773516010.00
2011-10-12,2335.49,2421.69,2318.63,2420.00,9150856800.00,84438390265.00
2011-10-13,2412.83,2439.64,2406.28,2438.79,8786010600.00,82192311755.00
2011-10-14,2429.89,2437.59,2409.29,2431.38,6067316000.00,58276063530.00
2011-10-17,2434.49,2452.99,2424.73,2440.40,5826768200.00,57704518652.00
2011-10-18,2423.28,2425.65,2378.67,2383.49,7952574400.00,69338909189.00
2011-10-19,2387.83,2401.69,2374.42,2377.51,5853463700.00,53173514652.00
2011-10-20,2365.91,2368.64,2315.90,2331.37,6542521500.00,57867763724.00
2011-10-21,2330.51,2340.32,2313.78,2317.28,4843672500.00,43725376635.00
2011-10-24,2322.02,2371.09,2307.15,2370.33,7087407100.00,62971553897.00
2011-10-25,2366.40,2414.05,2357.39,2409.67,9088887600.00,83635006493.00
2011-10-26,2398.19,2448.98,2394.73,2427.48,10744716800.00,98578021068.00
2011-10-27,2432.47,2449.70,2426.32,2435.61,8240896100.00,75098560018.00
2011-10-28,2462.09,2483.76,2456.18,2473.41,11003272100.00,104186688309.00
2011-10-31,2470.25,2478.31,2455.20,2468.25,8417256200.00,81783447175.00
2011-11-01,2450.33,2491.36,2445.53,2470.02,8889241700.00,85052779138.00
2011-11-02,2437.87,2505.12,2433.72,2504.11,10546820000.00,102082766289.00
2011-11-03,2510.84,2535.24,2507.30,2508.09,13657632500.00,136305609736.00
2011-11-04,2525.24,2536.78,2512.90,2528.29,10187367500.00,99981183331.00
2011-11-07,2518.90,2536.18,2507.61,2509.80,7886717400.00,78893506771.00
2011-11-08,2514.26,2524.82,2500.02,2503.84,7867265600.00,76914038706.00
2011-11-09,2512.59,2527.70,2489.03,2524.92,7820857200.00,78141603240.00
2011-11-10,2498.59,2507.45,2478.14,2479.54,8711108800.00,85463858302.00
2011-11-11,2483.96,2496.53,2472.76,2481.08,6613766800.00,65005133543.00
2011-11-14,2498.67,2529.63,2496.34,2528.71,8122981200.00,82523780186.00
2011-11-15,2525.95,2534.06,2518.70,2529.76,7922775000.00,80497345503.00
2011-11-16,2529.07,2529.46,2456.86,2466.96,9338210900.00,92396963052.00
2011-11-17,2467.70,2482.53,2459.16,2463.05,6641428500.00,65902701975.00
2011-11-18,2448.39,2448.51,2411.04,2416.56,7218080700.00,70566565864.00
2011-11-21,2416.73,2419.24,2396.09,2415.13,5017036600.00,49511107897.00
2011-11-22,2400.98,2414.85,2387.83,2412.63,5144323300.00,50689583452.00
2011-11-23,2415.20,2418.56,2390.65,2395.07,5054785000.00,50043359840.00
2011-11-24,2379.15,2409.72,2370.70,2397.55,5215415000.00,51411098473.00
2011-11-25,2393.33,2403.94,2372.62,2380.22,4536255200.00,46246206878.00
2011-11-28,2383.89,2396.83,2372.16,2383.03,4606466600.00,46414831572.00
2011-11-29,2398.99,2413.33,2388.20,2412.39,5512319000.00,57068884953.00
2011-11-30,2406.33,2407.33,2319.44,2333.41,7661110400.00,72215263538.00
2011-12-01,2392.49,2423.56,2376.92,2386.86,9865004600.00,95200516876.00
2011-12-02,2374.90,2378.30,2344.85,2360.66,5986884500.00,57320156584.00
2011-12-05,2363.11,2363.13,2327.61,2333.23,5221496900.00,48641215750.00
2011-12-06,2326.66,2331.89,2310.16,2325.91,4591707700.00,42625594847.00
2011-12-07,2325.56,2339.85,2317.81,2332.73,4157030600.00,39767464564.00
2011-12-08,2329.91,2346.65,2302.64,2329.82,5147352000.00,49219492855.00
2011-12-09,2315.51,2331.26,2309.46,2315.27,3998855900.00,38885194063.00
2011-12-12,2312.15,2315.81,2290.26,2291.55,3963257800.00,36516062508.00
2011-12-13,2283.22,2285.81,2245.87,2248.59,5862747800.00,51593326502.00
2011-12-14,2241.39,2256.74,2224.72,2228.53,4407982200.00,38621178573.00
2011-12-15,2215.79,2216.91,2179.47,2180.89,5671218600.00,47305130387.00
2011-12-16,2179.51,2225.54,2170.75,2224.84,5726590300.00,50568967344.00
2011-12-19,2208.07,2221.45,2164.89,2218.24,5781846400.00,49717681273.00
2011-12-20,2209.70,2239.86,2206.52,2215.93,5276111300.00,46564369385.00
2011-12-21,2230.18,2237.47,2188.71,2191.15,5087726200.00,46125532122.00
2011-12-22,2178.57,2201.59,2149.42,2186.30,5898611700.00,48023419137.00
2011-12-23,2183.91,2219.79,2178.14,2204.78,5242132500.00,43478781866.00
2011-12-26,2193.66,2213.45,2186.07,2190.11,4361366300.00,36403330902.00
2011-12-27,2186.71,2196.97,2162.72,2166.20,4571217900.00,37400003602.00
2011-12-28,2157.65,2170.67,2134.02,2170.01,4963343500.00,40007345153.00
2011-12-29,2161.18,2181.95,2157.11,2173.56,4474920000.00,35989659760.00
2011-12-30,2177.52,2200.99,2177.52,2199.42,5194383800.00,42698835641.00
2012-01-04,2211.99,2217.52,2168.64,2169.39,4924553700.00,40632918502.00
2012-01-05,2160.90,2183.40,2145.56,2148.45,5874344700.00,46603965319.00
